Qtd_Partidas;Match ID;Patch;Champion;Enemy Champion;Game Start Time;Win Rate %;Kills;Deaths;Assists;KDA;Kill Participation;Total Damage Dealt;Total Damage Taken;Self Mitigated Damage;Gold Earned;Farm/Min;Damage/Min;Gold/Min;Vision Score;Vision Score/Min;Wards Placed;Wards Killed;Control Wards Placed;Damage to Buildings;Damage to Objectives;Turret Plates Taken;Team Damage %;Damage Taken %;First Blood Kill;First Blood Assist;First Tower Kill;First Tower Assist;CC Score;Kills 5';Deaths 5';Assists 5';CS 5';Gold Earned 5';Plates 5';KDA 5';GPM 5';DPM 5';Gold Share 5';Gold Eff 5';CS Diff 5';Gold Diff 5';XP Diff 5';DMG Diff 5';CS aos 6 min;Kills 11';Deaths 11';Assists 11';CS 11';Gold Earned 11';Plates 11';KDA 11';GPM 11';DPM 11';Gold Share 11';Gold Eff 11';CS Diff 11';Gold Diff 11';XP Diff 11';DMG Diff 11';Kills 12';Deaths 12';Assists 12';CS 12';Gold Earned 12';Plates 12';KDA 12';GPM 12';DPM 12';Gold Share 12';Gold Eff 12';CS Diff 12';Gold Diff 12';XP Diff 12';DMG Diff 12';CS aos 12 min;Gold aos 12 min;XP aos 12 min;Deaths até 12min;VPM @12;KDA @12;Kills 14';Deaths 14';Assists 14';CS 14';Gold Earned 14';Plates 14';KDA 14';GPM 14';DPM 14';Gold Share 14';Gold Eff 14';CS Diff 14';Gold Diff 14';XP Diff 14';DMG Diff 14';CS aos 18 min;Kills 20';Deaths 20';Assists 20';CS 20';Gold Earned 20';Plates 20';KDA 20';GPM 20';DPM 20';Gold Share 20';Gold Eff 20';CS Diff 20';Gold Diff 20';XP Diff 20';DMG Diff 20'
1;KR_8016388682;16.1;Ambessa;Sejuani;1767890908857;1;14;7;13;3,86;0,69;37524;46519;54524;19815;5,69;1031,82;544,87;40;1,1;2;7;1;262;25165;0;0,21;0,26;0;0;0;0;24;1;0;0;36;2214;0;0,0;442,8;1031,82;0,24;2,33;-4;313;17;954,86;41;2;2;0;65;4387;0;1,0;398,82;1031,82;0,21;2,59;-36;-464;-1327;2100,68;3;2;0;70;4875;0;1,5;406,25;1031,82;0,22;2,54;-43;-387;-1741;2291,66;70;4875;4236;2;13,2;1,5;4;2;0;74;5587;0;2,0;399,07;1031,82;0,2;2,59;-60;-1097;-2913;2673,61;93;4;5;4;110;7891;0;1,6;394,55;1031,82;0,2;2,62;-89;-2381;-3895;3819,43
1;KR_8016388682;16.1;Ziggs;Irelia;1767890908857;1;10;2;15;12,5;0,64;65510;25425;15394;19514;9,57;1801,37;536,59;54;1,48;22;7;8;24976;33920;0;0,37;0,14;1;0;1;0;38;1;0;0;39;2100;0;0,0;420,0;1801,37;0,22;4,29;-7;181;-43;4020,85;49;2;1;0;96;5016;1;2,0;456,0;1801,37;0,25;3,95;-7;330;744;8845,87;3;1;0;105;5290;2;3,0;440,83;1801,38;0,23;4,09;-13;70;472;9650,05;105;5290;6883;1;17,76;3,0;3;1;1;132;6747;2;4,0;481,93;1801,38;0,24;3,74;-14;-503;269;11258,39;169;5;2;1;204;9885;6;3,0;494,25;1801,38;0,24;3,64;1;-2721;575;16083,41
1;KR_8016388682;16.1;Yunara;Ezreal;1767890908857;1;10;8;8;2,25;0,46;30696;33943;22713;19749;7,34;844,07;543,05;20;0,55;9;4;0;5383;25940;0;0,17;0,19;0;0;0;0;11;1;1;0;27;1948;0;1,0;389,6;844,07;0,21;2,17;-5;19;-163;377,27;38;1;1;0;85;3885;0;1,0;353,18;844,07;0,19;2,39;-6;-78;-281;829,99;1;1;0;95;4224;0;1,0;352,0;844,07;0,19;2,4;-8;-114;-322;905,45;95;4224;4592;1;6,6;1,0;1;1;0;109;5812;0;1,0;415,14;844,07;0,21;2,03;-3;433;-195;1056,36;126;4;4;0;138;9506;0;1,0;475,3;844,07;0,24;1,78;-47;-31;-2438;1509,07
1;KR_8016388682;16.1;Bard;Heimerdinger;1767890908857;1;2;6;26;4,67;0,72;14056;34748;31610;11166;0,8;386,51;307,04;161;4,43;74;14;16;1747;4238;0;0,08;0,19;0;0;0;0;79;0;0;1;10;1512;0;0,0;302,4;386,51;0,16;1,28;1;60;90;-1913,7;13;1;0;1;15;3381;0;0,0;307,36;386,51;0,17;1,26;1;324;529;-4210,14;1;0;3;16;3691;0;0,0;307,58;386,51;0,16;1,26;-1;422;668;-4592,89;16;3691;3943;0;53,16;0,0;1;0;5;16;4314;0;0,0;308,14;386,51;0,16;1,25;-4;437;538;-5358,37;17;1;3;8;19;5912;0;3,0;295,6;386,51;0,15;1,31;-8;147;864;-7654,81
1;KR_8016388682;16.1;Yone;KSante;1767890908857;0;3;12;9;1,0;0,43;27866;42695;51838;12891;7,2;766,25;354,47;33;0,91;14;3;0;4110;7226;0;0,18;0,2;0;0;0;0;22;0;1;0;36;2085;0;0,0;417,0;766,25;0,22;1,84;11;466;635;28,19;42;1;3;1;86;3865;0;0,67;351,36;766,25;0,19;2,18;10;77;174;62,0;1;3;1;87;4008;0;0,67;334,0;766,25;0,18;2,29;0;-560;-1000;67,64;87;4008;5415;3;10,92;0,67;1;4;1;107;4680;0;0,5;334,29;766,25;0,17;2,29;0;-559;-645;78,92;140;2;5;4;166;7520;2;1,2;376,0;766,25;0,16;2,04;13;350;251;112,74
1;KR_8016388682;16.1;Sejuani;Ambessa;1767890908857;0;6;6;14;3,33;0,71;30579;70333;95382;16390;8,17;840,85;450,69;39;1,07;8;5;6;286;35303;0;0,2;0,34;0;0;0;0;53;0;0;0;40;1901;0;0,0;380,2;840,85;0,2;2,21;4;-313;-17;-954,86;48;2;0;1;101;4851;0;0,0;441,0;840,85;0,24;1,91;36;464;1327;-2100,68;2;0;1;113;5262;0;0,0;438,5;840,85;0,24;1,92;43;387;1741;-2291,66;113;5262;5977;0;12,84;0,0;2;0;1;134;6684;0;0,0;477,43;840,85;0,24;1,76;60;1097;2913;-2673,61;175;4;1;8;199;10272;0;12,0;513,6;840,85;0,22;1,64;89;2381;3895;-3819,43
1;KR_8016388682;16.1;Irelia;Ziggs;1767890908857;0;15;8;4;2,38;0,68;36265;49289;66721;20215;8,69;997,2;555,87;33;0,91;14;2;3;21568;22410;0;0,24;0,24;0;0;0;0;32;0;1;0;46;1919;0;0,0;383,8;997,2;0,21;2,6;7;-181;43;-4020,85;57;2;2;0;103;4686;0;1,0;426,0;997,2;0,23;2,34;7;-330;-744;-8845,87;2;3;0;118;5220;0;0,67;435,0;997,2;0,24;2,29;13;-70;-472;-9650,05;118;5220;6411;3;10,92;0,67;2;3;0;146;7250;1;0,67;517,86;997,2;0,26;1,93;14;503;-269;-11258,39;181;9;3;1;203;12606;16;3,33;630,3;997,2;0,28;1,58;-1;2721;-575;-16083,41
1;KR_8016388682;16.1;Ezreal;Yunara;1767890908857;0;3;3;7;3,33;0,36;27952;21081;9996;13932;6,63;768,62;383,1;27;0,74;14;2;2;6106;11108;0;0,19;0,1;0;0;0;0;4;1;0;0;32;1929;0;0,0;385,8;768,62;0,21;1,99;5;-19;163;-377,27;43;1;0;0;91;3963;0;0,0;360,27;768,62;0,19;2,13;6;78;281;-829,99;1;0;0;103;4338;0;0,0;361,5;768,62;0,2;2,13;8;114;322;-905,45;103;4338;4914;0;8,88;0,0;1;0;0;112;5379;0;0,0;384,21;768,62;0,19;2,0;3;-433;195;-1056,36;158;2;1;4;185;9537;2;6,0;476,85;768,62;0,21;1,61;47;31;2438;-1509,07
1;KR_8016388682;16.1;Heimerdinger;Bard;1767890908857;0;1;10;11;1,2;0,43;27975;26066;7511;10762;1,9;769,25;295,93;151;4,15;39;22;3;4293;18693;0;0,19;0,12;0;0;0;0;35;0;1;1;9;1452;0;1,0;290,4;769,25;0,16;2,65;-1;-60;-90;1913,7;10;0;1;3;14;3057;1;3,0;277,91;769,25;0,15;2,77;-1;-324;-529;4210,14;0;2;3;17;3269;1;1,5;272,42;769,25;0,15;2,82;1;-422;-668;4592,89;17;3269;3275;2;49,8;1,5;0;3;3;20;3877;1;1,0;276,93;769,25;0,14;2,78;4;-437;-538;5358,37;25;0;5;7;27;5765;1;1,4;288,25;769,25;0,13;2,67;8;-147;-864;7654,81
1;KR_8016463639;16.1;Irelia;Zaahen;1767894567443;0;7;5;2;1,8;0,6;33876;37965;40538;16527;10,01;1042,87;508,78;29;0,89;12;2;0;12407;14236;0;0,36;0,25;0;0;1;0;15;0;0;0;36;1731;0;0,0;346,2;1042,87;0,2;3,01;0;49;-251;1300,36;48;2;1;0;98;4495;0;2,0;408,64;1042,87;0,23;2,55;38;1096;663;2860,79;2;1;0;111;5228;0;2,0;435,67;1042,87;0,24;2,39;43;1540;1886;3120,86;111;5228;7556;1;10,68;2,0;3;1;0;132;5969;1;3,0;426,36;1042,87;0,24;2,45;55;1849;2457;3641,01;182;4;3;1;200;9822;5;1,67;491,1;1042,87;0,25;2,12;59;2669;1371;5201,44
1;KR_8016463639;16.1;Sylas;Malphite;1767894567443;0;3;10;3;0,6;0,4;9466;39010;20690;11980;6,03;291,41;368,8;61;1,88;11;11;8;0;35206;0;0,1;0,26;0;0;0;0;13;0;0;0;32;1726;0;0,0;345,2;291,41;0,2;0,84;-8;-185;-430;-1208,93;36;1;3;1;62;3875;0;0,67;352,27;291,41;0,2;0,83;-35;-820;-1893;-2659,64;1;3;1;70;4221;0;0,67;351,75;291,41;0,19;0,83;-32;-739;-1718;-2901,43;70;4221;4089;3;22,56;0,67;2;4;1;77;5032;0;0,75;359,43;291,41;0,2;0,81;-41;-855;-2287;-3385,0;109;3;6;1;121;8021;3;0,67;401,05;291,41;0,21;0,73;-42;-269;-1600;-4835,71
1;KR_8016463639;16.1;Ambessa;Ryze;1767894567443;0;3;4;4;1,75;0,47;19894;29002;32777;12637;8,93;612,44;389,03;36;1,11;12;8;3;6805;9110;0;0,21;0,19;0;0;0;0;10;0;0;0;37;1650;0;0,0;330,0;612,44;0,19;1,86;-4;-202;-71;-2365,67;45;1;1;1;94;4070;0;2,0;370,0;612,44;0,21;1,66;-6;-333;233;-5204,48;1;1;1;101;4351;0;2,0;362,58;612,44;0,2;1,69;-22;-607;-413;-5677,62;101;4351;6004;1;13,32;2,0;1;1;1;118;4897;0;2,0;349,79;612,44;0,19;1,75;-23;-975;-589;-6623,89;164;1;1;1;191;7528;2;2,0;376,4;612,44;0,19;1,63;-21;-1063;-236;-9462,7
1;KR_8016463639;16.1;Ezreal;Jhin;1767894567443;0;2;5;1;0,6;0,2;22295;18296;9647;13164;8,77;686,35;405,25;16;0,49;7;1;0;5449;16542;0;0,24;0,12;0;0;0;0;2;0;0;0;36;2038;0;0,0;407,6;686,35;0,24;1,68;-1;103;483;511,49;42;2;0;0;92;4568;0;0,0;415,27;686,35;0,23;1,65;-11;386;708;1125,28;2;0;0;103;5029;0;0,0;419,08;686,35;0,23;1,64;-10;519;606;1227,58;103;5029;5651;0;5,88;0,0;2;1;1;118;5924;0;3,0;423,14;686,35;0,23;1,62;-12;-259;173;1432,18;165;2;2;1;187;8658;1;1,5;432,9;686,35;0,22;1,59;-15;-1565;-773;2045,97
1;KR_8016463639;16.1;Nidalee;Zyra;1767894567443;0;0;7;6;0,86;0,4;8490;25286;8883;8146;1,08;261,36;250,77;112;3,45;40;15;7;668;1745;0;0,09;0,17;0;0;0;0;0;0;0;0;7;1402;0;0,0;280,4;261,36;0,16;0,93;1;-254;-119;-1840,79;7;0;2;1;16;2671;0;0,5;242,82;261,36;0,14;1,08;-3;-858;-593;-4049,74;0;2;1;18;2920;0;0,5;243,33;261,37;0,13;1,07;-2;-840;-639;-4417,89;18;2920;2165;2;41,4;0,5;0;3;2;21;3463;0;0,67;247,36;261,37;0,14;1,06;0;-838;-545;-5154,21;23;0;3;2;23;4914;1;0,67;245,7;261,37;0,13;1,06;-6;-1098;-1322;-7363,16
1;KR_8016463639;16.1;Zaahen;Irelia;1767894567443;1;4;4;11;3,75;0,48;25428;42919;53226;14011;8,65;782,8;431,33;48;1,48;19;8;5;10035;10521;0;0,22;0,37;0;0;0;0;32;0;0;0;36;1682;0;0,0;336,4;782,8;0,19;2,33;0;-49;251;-1300,36;41;1;2;1;60;3399;0;1,0;309,0;782,8;0,17;2,53;-38;-1096;-663;-2860,79;1;2;1;68;3688;0;1,0;307,33;782,8;0,17;2,55;-43;-1540;-1886;-3120,86;68;3688;5670;2;17,76;1,0;1;3;1;77;4120;0;0,67;294,29;782,8;0,16;2,66;-55;-1849;-2457;-3641,01;122;3;4;2;141;7153;2;1,25;357,65;782,8;0,18;2,19;-59;-2669;-1371;-5201,44
1;KR_8016463639;16.1;Malphite;Sylas;1767894567443;1;6;4;12;4,5;0,58;17320;19219;24521;13032;7,42;533,2;401,19;45;1,39;9;8;5;610;17929;0;0,15;0,16;0;0;0;0;14;0;0;0;40;1911;0;0,0;382,2;533,2;0,21;1,4;8;185;430;1208,93;48;2;1;2;97;4695;0;4,0;426,82;533,2;0,23;1,25;35;820;1893;2659,64;2;1;2;102;4960;0;4,0;413,33;533,2;0,23;1,29;32;739;1718;2901,43;102;4960;5807;1;16,68;4,0;3;1;4;118;5887;0;7,0;420,5;533,2;0,22;1,27;41;855;2287;3385,0;148;4;2;6;163;8290;0;5,0;414,5;533,2;0,21;1,29;42;269;1600;4835,71
1;KR_8016463639;16.1;Ryze;Ambessa;1767894567443;1;10;2;7;8,5;0,55;35263;25719;15893;17281;10,87;1085,57;532,0;34;1,05;13;5;2;10954;11432;0;0,3;0,22;0;0;0;0;28;0;0;0;41;1852;0;0,0;370,4;1085,57;0,2;2,93;4;202;71;2365,67;51;2;1;0;100;4403;0;2,0;400,27;1085,57;0,22;2,71;6;333;-233;5204,48;2;1;0;123;4958;0;2,0;413,17;1085,57;0,23;2,63;22;607;413;5677,62;123;4958;6417;1;12,6;2,0;3;1;0;141;5872;0;3,0;419,43;1085,57;0,22;2,59;23;975;589;6623,89;193;4;1;1;212;8591;0;5,0;429,55;1085,57;0,21;2,53;21;1063;236;9462,7
1;KR_8016463639;16.1;Jhin;Ezreal;1767894567443;1;10;2;8;9,0;0,58;18972;12920;7203;19188;9,54;584,05;590,7;31;0,95;10;5;1;12564;13051;0;0,16;0,11;0;1;0;0;18;0;0;0;37;1935;0;0,0;387,0;584,05;0,21;1,51;1;-103;-483;-511,49;50;1;1;1;103;4182;1;2,0;380,18;584,05;0,21;1,54;11;-386;-708;-1125,28;1;1;1;113;4510;1;2,0;375,83;584,05;0,21;1,55;10;-519;-606;-1227,58;113;4510;5045;1;11,4;2,0;2;1;3;130;6183;1;5,0;441,64;584,05;0,23;1,32;12;259;-173;-1432,18;181;3;1;6;202;10223;3;9,0;511,15;584,05;0,25;1,14;15;1565;773;-2045,97
1;KR_8016463639;16.1;Zyra;Nidalee;1767894567443;1;1;3;17;6,0;0,58;20449;15970;6428;9734;1,66;629,52;299,66;118;3,63;56;12;9;2817;4445;0;0,17;0,14;1;0;0;0;35;0;0;0;6;1656;0;0,0;331,2;629,52;0,18;1,9;-1;254;119;1840,79;9;1;1;4;19;3529;0;5,0;320,82;629,52;0,17;1,96;3;858;593;4049,74;1;1;4;20;3760;0;5,0;313,33;629,52;0,17;2,01;2;840;639;4417,89;20;3760;2804;1;43,56;5,0;1;2;7;21;4301;0;4,0;307,21;629,52;0,16;2,05;0;838;545;5154,21;25;1;2;10;29;6012;1;5,5;300,6;629,52;0,15;2,09;6;1098;1322;7363,16
1;KR_8016804059;16.1;Rumble;KSante;1767929630410;0;4;10;13;1,7;0,49;45928;44318;43579;14208;6,56;1358,15;420,15;44;1,3;14;2;5;7108;8789;0;0,33;0,24;0;0;0;0;32;0;1;1;31;1744;0;1,0;348,8;1358,15;0,2;3,89;-6;54;-316;2733,56;33;1;3;3;66;4240;1;1,33;385,45;1358,15;0,2;3,52;-3;-725;-1396;6013,84;1;4;3;73;4478;1;1,0;373,17;1358,15;0,19;3,64;-7;-946;-1564;6560,55;73;4478;5080;4;15,6;1,0;1;4;4;90;5265;1;1,25;376,07;1358,15;0,19;3,61;2;-600;-674;7653,98;128;1;7;4;147;7497;2;0,71;374,85;1358,15;0,18;3,62;-13;-1606;-2567;10934,26
1;KR_8016804059;16.1;Talon;Jayce;1767929630410;0;5;8;17;2,75;0,63;28673;38229;16836;16638;7,27;847,9;492,01;70;2,07;7;16;4;3377;37531;0;0,21;0,21;0;0;0;0;7;1;0;0;39;2311;0;0,0;462,2;847,9;0,27;1,83;-1;-34;-54;-2401,18;45;1;3;4;76;4800;0;1,67;436,36;847,9;0,23;1,94;-13;-663;-1025;-5282,6;1;3;4;76;5095;0;1,67;424,58;847,9;0,21;2,0;-17;-890;-1040;-5762,84;76;5095;4734;3;24,84;1,67;2;4;6;85;6432;0;2,0;459,43;847,9;0,23;1,85;-24;-314;-1228;-6723,31;116;2;5;7;134;8931;2;1,8;446,55;847,9;0,21;1,9;-37;-1594;-1746;-9604,73
1;KR_8016804059;16.1;Akali;Leblanc;1767929630410;0;9;11;4;1,18;0,37;23431;39509;16045;11597;5,47;692,88;342,94;46;1,36;13;6;1;959;1247;0;0,17;0,22;0;0;0;0;4;0;0;0;30;1551;0;0,0;310,2;692,88;0,18;2,23;-18;-731;-390;-2169,93;36;3;3;0;63;4222;0;1,0;383,82;692,88;0,2;1,81;-38;-499;-922;-4773,85;4;3;0;68;4755;1;1,33;396,25;692,88;0,2;1,75;-40;-576;-1094;-5207,84;68;4755;4817;3;16,32;1,33;5;4;0;80;5204;1;1,25;371,71;692,88;0,18;1,86;-44;-980;-957;-6075,83;114;6;5;0;140;7599;1;1,2;379,95;692,88;0,18;1,82;-51;-1159;-2208;-8679,75
1;KR_8016804059;16.1;Nilah;Ezreal;1767929630410;0;10;6;7;2,83;0,49;30125;29198;15813;18363;7,54;890,83;543,02;37;1,09;11;6;0;7900;7900;0;0,22;0,16;0;0;0;0;10;0;0;0;24;1435;0;0,0;287,0;890,83;0,17;3,1;-17;-480;-28;-1377,14;31;1;1;2;69;3743;1;3,0;340,27;890,83;0,18;2,62;-31;-586;319;-3029,69;1;1;2;81;4711;1;3,0;392,58;890,83;0,2;2,27;-23;-251;922;-3305,11;81;4711;5612;1;13,08;3,0;2;1;5;103;5972;2;7,0;426,57;890,83;0,21;2,09;-25;-68;953;-3855,97;151;3;1;5;172;10295;3;8,0;514,75;890,83;0,25;1,73;-14;1409;2259;-5508,52
1;KR_8016804059;16.1;Nautilus;Rakan;1767929630410;0;7;8;20;3,38;0,77;11568;32082;57179;11582;0,92;342,08;342,49;129;3,81;60;15;18;0;0;0;0,08;0,17;0;0;0;0;103;1;0;0;6;1594;0;0,0;318,8;342,08;0,18;1,07;4;173;-27;735,44;8;3;2;3;13;3872;0;3,0;352,0;342,08;0,19;0,97;6;766;624;1617,96;3;2;4;13;5016;0;3,5;418,0;342,08;0,21;0,82;3;1694;690;1765,05;13;5016;4258;2;45,72;3,5;5;2;7;17;5550;0;6,0;396,43;342,08;0,2;0,86;4;1505;893;2059,22;18;6;4;8;20;7388;0;3,5;369,4;342,08;0,18;0,93;2;1766;827;2941,75
1;KR_8016804059;16.1;KSante;Rumble;1767929630410;1;10;5;11;4,2;0,49;27440;43080;85895;14632;6,54;811,43;432,69;38;1,12;14;3;4;6033;9765;0;0,18;0,26;0;0;0;0;68;0;1;0;37;1690;0;0,0;338,0;811,43;0,18;2,4;6;-54;316;-2733,56;37;5;2;0;69;4965;0;2,5;451,36;811,43;0,22;1,8;3;725;1396;-6013,84;6;2;0;80;5424;1;3,0;452,0;811,43;0,22;1,8;7;946;1564;-6560,55;80;5424;6644;2;13,44;3,0;6;3;0;88;5865;1;2,0;418,93;811,43;0,2;1,94;-2;600;674;-7653,98;137;8;3;0;160;9103;2;2,67;455,15;811,43;0,21;1,78;13;1606;2567;-10934,26
1;KR_8016804059;16.1;Jayce;Talon;1767929630410;1;13;9;13;2,89;0,6;44913;30082;17470;19145;7,51;1328,13;566,14;53;1,57;8;10;5;6228;31243;0;0,29;0,18;1;0;0;0;27;1;1;0;40;2345;0;1,0;469,0;1328,13;0,24;2,83;1;34;54;2401,18;49;3;3;3;89;5463;0;2,0;496,64;1328,13;0,24;2,67;13;663;1025;5282,6;3;3;3;93;5985;0;2,0;498,75;1328,13;0,24;2,66;17;890;1040;5762,84;93;5985;5774;3;18,84;2,0;4;4;3;109;6746;0;1,75;481,86;1328,13;0,23;2,76;24;314;1228;6723,31;159;7;5;4;171;10525;2;2,2;526,25;1328,13;0,25;2,52;37;1594;1746;9604,73
1;KR_8016804059;16.1;Leblanc;Akali;1767929630410;1;13;6;6;3,17;0,44;38107;26397;10033;15957;7,93;1126,87;471,87;39;1,15;7;7;3;8777;13257;0;0,24;0,16;0;0;0;1;21;0;0;0;48;2282;0;0,0;456,4;1126,87;0,24;2,47;18;731;390;2169,93;61;2;1;1;101;4721;3;3,0;429,18;1126,87;0,21;2,63;38;499;922;4773,85;2;2;1;108;5331;3;1,5;444,25;1126,87;0,21;2,54;40;576;1094;5207,84;108;5331;5911;2;13,8;1,5;3;3;1;124;6184;4;1,33;441,71;1126,87;0,21;2,55;44;980;957;6075,83;173;4;4;2;191;8758;5;1,5;437,9;1126,87;0,2;2,57;51;1159;2208;8679,75
1;KR_8016804059;16.1;Ezreal;Nilah;1767929630410;1;7;7;12;2,71;0,44;39439;32889;17943;17302;8,55;1166,26;511,64;27;0,8;11;7;1;4798;13956;0;0,25;0,2;0;0;0;0;3;0;0;0;41;1915;1;0,0;383,0;1166,26;0,2;3,05;17;480;28;1377,14;53;2;1;0;100;4329;1;2,0;393,55;1166,26;0,19;2,96;31;586;-319;3029,69;2;1;0;104;4962;1;2,0;413,5;1166,26;0,2;2,82;23;251;-922;3305,11;104;4962;4690;1;9,6;2,0;2;2;1;128;6040;1;1,5;431,43;1166,26;0,21;2,7;25;68;-953;3855,97;166;3;3;2;186;8886;1;1,67;444,3;1166,26;0,21;2,62;14;-1409;-2259;5508,52
1;KR_8016804059;16.1;Rakan;Nautilus;1767929630410;1;0;8;19;2,38;0,44;6594;35006;33197;9939;0,86;194,99;293,91;148;4,38;68;16;14;2649;3032;0;0,04;0,21;0;0;1;0;46;0;0;0;2;1421;0;0,0;284,2;194,99;0,15;0,69;-4;-173;27;-735,44;2;0;2;3;7;3106;1;1,5;282,36;194,99;0,14;0,69;-6;-766;-624;-1617,96;0;2;3;10;3322;1;1,5;276,83;194,99;0,13;0,7;-3;-1694;-690;-1765,05;10;3322;3568;2;52,56;1,5;0;3;3;13;4045;1;1,0;288,93;194,99;0,14;0,67;-4;-1505;-893;-2059,22;16;0;3;6;18;5622;1;2,0;281,1;194,99;0,13;0,69;-2;-1766;-827;-2941,75
1;KR_8016420164;16.1;Pantheon;Sion;1767892017071;1;7;8;9;2,0;0,3;33564;77613;84280;16210;6,5;745,04;359,82;48;1,07;14;7;6;8390;9989;0;0,17;0,28;0;0;0;0;52;0;0;0;31;1565;0;0,0;313,0;745,04;0,19;2,38;3;-126;-300;352,83;39;2;2;0;68;3433;0;1,0;312,09;745,04;0,16;2,39;-24;-706;-1437;776,23;2;2;0;77;4098;0;1,0;341,5;745,04;0,17;2,18;-29;-535;-2132;846,8;77;4098;5074;2;12,84;1,0;3;2;0;94;4660;0;1,5;332,86;745,04;0,17;2,24;-33;-631;-2486;987,92;128;3;3;0;139;6714;4;1,0;335,7;745,04;0,16;2,22;-24;-1102;-2481;1411,32
1;KR_8016420164;16.1;Jayce;Zyra;1767892017071;1;16;6;13;4,83;0,54;62891;42800;29986;24925;6,99;1396,03;553,27;75;1,66;4;24;3;4440;51757;0;0,31;0,15;0;0;0;0;47;0;1;0;34;1822;0;0,0;364,4;1396,03;0,22;3,83;-8;-992;-628;-1752,39;40;1;2;1;84;4551;0;1,0;413,73;1396,03;0,22;3,37;0;-902;-322;-3855,25;1;2;1;92;5012;0;1,0;417,67;1396,03;0,21;3,34;3;-1002;-369;-4205,73;92;5012;4888;2;19,92;1,0;1;3;2;104;5640;0;1,0;402,86;1396,03;0,2;3,47;-11;-1265;-1062;-4906,68;141;4;4;3;151;10012;0;1,75;500,6;1396,03;0,23;2,79;8;-1435;-953;-7009,55
1;KR_8016420164;16.1;Akali;Syndra;1767892017071;1;12;9;9;2,33;0,39;39670;44410;27407;19646;7,08;880,58;436,09;59;1,31;13;7;9;9808;12073;0;0,2;0,16;0;0;0;0;5;0;0;0;37;1636;0;0,0;327,2;880,58;0,2;2,69;3;-54;186;818,87;46;2;1;1;85;4151;0;3,0;377,36;880,58;0,2;2,33;4;368;418;1801,51;2;1;1;86;4668;0;3,0;389,0;880,58;0,19;2,26;0;528;753;1965,29;86;4668;6249;1;15,72;3,0;3;2;1;103;5217;0;2,0;372,64;880,58;0,19;2,36;-1;474;961;2292,83;131;6;4;3;140;7878;0;2,25;393,9;880,58;0,18;2,24;-13;-210;978;3275,47
1;KR_8016420164;16.1;Nilah;Yunara;1767892017071;1;17;5;12;5,8;0,54;53931;47018;43154;27227;7,9;1197,14;604,37;32;0,71;11;9;0;27613;57824;0;0,27;0,17;0;0;1;0;18;1;0;0;36;1946;0;0,0;389,2;1197,14;0,23;3,08;-2;77;316;-1011,43;41;4;0;1;85;5199;2;0,0;472,64;1197,14;0,25;2,53;7;1482;1260;-2225,15;4;0;1;98;6628;2;0,0;552,33;1197,14;0,27;2,17;14;2410;1838;-2427,43;98;6628;5469;0;8,52;0,0;5;0;1;130;8038;3;0,0;574,14;1197,14;0,29;2,09;21;3020;1923;-2832,01;157;7;2;4;173;11785;7;5,5;589,25;1197,14;0,28;2,03;13;3092;2159;-4045,73
1;KR_8016420164;16.1;Alistar;Rell;1767892017071;1;2;9;30;3,56;0,59;12353;68957;88823;13699;0,51;274,21;304,08;233;5,17;116;20;32;355;2037;0;0,06;0,25;0;0;0;0;109;0;0;1;3;1381;0;0,0;276,2;274,21;0,17;0,99;-4;-28;389;-689,24;3;2;1;5;5;3655;0;7,0;332,27;274,21;0,17;0,83;-11;146;-96;-1516,32;2;2;5;5;4007;0;3,5;333,92;274,21;0,16;0,82;-12;-385;-520;-1654,16;5;4007;2937;2;62,04;3,5;2;2;6;9;4513;0;4,0;322,36;274,21;0,16;0,85;-8;-287;-458;-1929,86;11;2;4;10;11;6257;0;3,0;312,85;274,21;0,15;0,88;-6;-222;56;-2756,94
1;KR_8016420164;16.1;Sion;Pantheon;1767892017071;0;3;5;18;4,2;0,57;30385;65291;154377;14446;5,55;674,47;320,67;58;1,29;11;12;5;5461;9768;0;0,14;0,29;0;0;0;0;66;0;0;0;28;1691;0;0,0;338,2;674,47;0,18;1,99;-3;126;300;-352,83;33;1;0;1;92;4139;2;0,0;376,27;674,47;0,2;1,79;24;706;1437;-776,23;1;0;1;106;4633;2;0,0;386,08;674,47;0,2;1,75;29;535;2132;-846,8;106;4633;7206;0;15,48;0,0;1;0;1;127;5291;3;0,0;377,93;674,47;0,2;1,78;33;631;2486;-987,92;157;1;0;7;163;7816;3;0,0;390,8;674,47;0,18;1,73;24;1102;2481;-1411,32
1;KR_8016420164;16.1;Zyra;Jayce;1767892017071;0;15;7;16;4,43;0,84;78680;34843;17816;23742;6,73;1746,5;527,01;79;1,75;7;19;5;3262;54822;0;0,35;0,16;1;0;0;0;101;1;0;0;42;2814;0;0,0;562,8;1746,5;0,3;3,1;8;992;628;1752,39;44;3;2;2;84;5453;0;2,5;495,73;1746,5;0,26;3,52;0;902;322;3855,25;3;2;3;89;6014;0;3,0;501,17;1746,5;0,26;3,48;-3;1002;369;4205,73;89;6014;5257;2;21,0;3,0;3;2;5;115;6905;0;4,0;493,21;1746,5;0,26;3,54;11;1265;1062;4906,68;132;8;3;8;143;11447;1;5,33;572,35;1746,5;0,27;3,05;-8;1435;953;7009,55
